11.82190, -11.13117
15.06250, -9.17050
18.20614, -4.14422
19.20961, -1.90926
16.61213, -3.17927
17.47550, -0.11040
16.09679, 0.99293
15.33978, -1.40714
17.63655, -8.22485
13.45474, -8.39820
14.05943, -6.73412
11.86327, -4.18970
10.63033, -5.78144
12.00738, -7.16036
9.53303, -8.80973
11.80740, -9.10961
14.77266, 4.66862
16.08839, 5.90608
12.30389, 7.09757
13.07377, 4.27370
10.42077, 7.50876
11.14654, 5.07087
12.16236, 2.58242
14.35008, 1.34265
13.50552, -0.50329
12.99019, -2.20392
13.76388, -3.85574
15.84672, -4.85801
16.01169, -7.30217
17.92562, 2.16630
16.18721, 2.96129
17.92072, 6.17014
8.62972, -1.72535
8.72941, -3.63191
10.82637, -2.44604
8.87187, -6.38074
7.05149, -4.16952
6.53403, -2.22322
5.17655, -3.49513
2.42934, -3.42195
10.60756, -0.57516
11.84366, 0.70398
10.30033, 3.32240
9.06225, 1.94839
7.28204, 2.19228
5.46322, 1.71604
8.29641, 0.04107
5.36030, -0.48162
12.99199, 13.91878
11.25869, 13.62555
12.56327, 10.50366
10.91705, 11.52474
8.42129, 10.18401
8.64892, 8.48508
10.91757, 9.71625
13.32908, 8.59447
2.25854, -5.27215
4.95086, -5.55855
6.67795, -6.16053
5.46353, -8.94308
6.89278, -7.92952
15.01711, 9.14080
17.23126, 8.18967
14.08155, 11.28834
4.21875, 4.47734
3.91541, 2.48829
6.50520, 3.82434
7.55323, 12.25069
9.32396, 13.46352
9.03716, 15.18890
7.39460, 15.79136
6.22046, 17.38579
8.21599, 4.97504
8.77604, 6.65516
6.11424, 5.58863
6.47095, 8.29767
3.89606, 9.00887
4.03861, 6.46357
2.23125, 6.24434
1.52345, 3.03479
0.79308, 11.76589
-0.97591, 8.60503
-2.36780, 10.54814
-3.70767, 9.26856
-2.61323, 7.88534
-0.81478, 6.38042
-0.88567, 3.60955
0.95050, 4.81618
5.58834, 14.10988
4.30231, 12.84398
4.17429, 10.89762
5.78639, 11.70803
5.65138, 9.89929
0.59911, 7.50459
2.37447, 8.04609
2.25782, 9.88832
-1.77275, 12.26480
1.67756, 13.33670
2.59244, 11.83733
-3.74616, 13.66844
-2.50737, 14.96821
-5.20097, 15.54220
-4.69413, 18.03082
-6.38007, 17.42907
3.31348, 14.26705
4.70915, 15.71737
4.37326, 18.93171
2.60267, 16.94458
-0.26368, 19.14129
1.40892, 15.52724
-0.75812, 17.09445
-0.22812, 14.66978
-9.76574, 10.76486
-8.02446, 13.73814
-10.68725, 13.77557
-12.00927, 12.53931
-12.06403, 15.16255
-14.85518, 11.52607
-12.81191, 10.76182
-8.99623, 6.71310
-8.32025, 15.46557
-10.30916, 15.70003
-5.56238, 13.73620
-5.87873, 11.56168
-4.08493, 11.14408
-9.57219, 8.34368
-8.00536, 10.19625
-7.67409, 12.01010
-16.88957, 3.37101
-14.63855, 3.40701
-13.16765, 2.34324
-13.36465, -2.50412
-16.17817, -1.61690
-12.75194, -0.85954
-13.92212, 0.67592
-15.79377, 1.90372
-11.57276, 2.99760
-12.45912, 5.89232
