8.89674, -13.58338
12.50551, -12.43339
16.73566, -8.27985
18.23314, -6.34090
15.41095, -6.96946
16.96687, -4.18693
15.88383, -2.79223
14.58744, -4.94926
15.22920, -12.11477
11.12247, -11.30710
12.09892, -9.83016
10.55742, -6.84336
8.98696, -8.10330
10.00406, -9.76559
7.21304, -10.79176
9.35456, -11.61429
15.45436, 1.09102
17.02261, 1.98714
13.62083, 4.02917
13.71021, 1.10360
11.88573, 4.86861
12.02233, 2.32865
12.42917, -0.32818
14.26702, -2.04440
13.01487, -3.64219
12.11678, -5.17553
12.48348, -6.96232
14.27480, -8.42312
13.86463, -10.83827
17.93605, -2.07821
16.43125, -0.89936
18.86596, 1.81615
7.98850, -3.69225
7.64037, -5.56940
9.95622, -4.90583
7.13719, -8.27553
5.88330, -5.70046
5.83449, -3.68713
4.21760, -4.60700
1.56338, -3.89451
10.18021, -3.03555
11.68076, -2.08032
10.79133, 0.82604
9.26670, -0.22098
7.59261, 0.43174
5.71287, 0.39326
8.07676, -1.89682
5.09976, -1.71965
15.88229, 10.50129
14.12844, 10.62079
14.66818, 7.28061
13.30581, 8.65778
10.56602, 7.93671
10.39075, 6.23159
12.88413, 6.89913
14.96714, 5.24539
0.96538, -5.65373
3.51645, -6.56072
5.05529, -7.54926
3.22485, -9.97142
4.85122, -9.31951
16.73607, 5.38257
18.66700, 3.94083
16.32769, 7.68917
5.14740, 3.36878
4.38810, 1.50550
7.21824, 2.20007
10.20440, 10.14893
12.20933, 10.91488
12.33324, 12.65955
10.87670, 13.62881
10.10722, 15.45328
9.15038, 2.91960
10.08718, 4.42255
7.24994, 4.00688
8.22921, 6.55779
5.89149, 7.85043
5.43591, 5.34219
3.62731, 5.55093
2.18981, 2.59530
3.51786, 11.25566
1.05986, 8.59510
0.16003, 10.80945
-1.44152, 9.87801
-0.70023, 8.27752
0.69721, 6.39433
-0.01856, 3.71657
2.04856, 4.46122
8.72782, 12.41545
7.18180, 11.48474
6.60295, 9.62205
8.35970, 10.03373
7.80617, 8.30649
2.33447, 7.15738
4.18719, 7.26947
4.50381, 9.08802
1.13939, 12.33977
4.74460, 12.57659
5.28418, 10.90507
-0.45182, 14.16530
1.05617, 15.13997
-1.42901, 16.32691
-0.35522, 18.62845
-2.13505, 18.43690
6.55250, 13.09933
8.24819, 14.18377
8.67195, 17.38771
6.48639, 15.86882
4.21205, 18.67397
4.99475, 14.76932
3.25344, 16.79911
3.20278, 14.31771
-6.98290, 12.74719
-4.59564, 15.23183
-7.17612, 15.88984
-8.75020, 14.99636
-8.19107, 17.55989
-11.75402, 14.67548
-9.94562, 13.45535
-7.18053, 8.62774
-4.47999, 16.98058
-6.35921, 17.67286
-2.20204, 14.65518
-3.01728, 12.61459
-1.37053, 11.78978
-7.35992, 10.34772
-5.40391, 11.78334
-4.65835, 13.46974
-15.63596, 7.22066
-13.43874, 6.73018
-12.25681, 5.35242
-13.57996, 0.68499
-16.10862, 2.20449
-12.60026, 2.14109
-13.37966, 3.90730
-14.91297, 5.53810
-10.55323, 5.61638
-10.73934, 8.63804
-10.04076, 10.83671
-11.64194, 10.08596
-11.49515, 12.44532
-13.84076, 10.34384
-13.86853, 8.52565
-17.09217, 9.38297
-1.58742, 6.69330
-3.33305, 7.71168
-3.16523, 10.61200
-5.12784, 9.76912
-8.98892, 8.89639
-8.67087, 5.92798
-7.17691, 6.84025
-4.17409, 4.32295
-15.39641, 3.86382
-16.97443, 6.03843
-18.88555, 2.80727
-17.76421, 1.36763
-18.30400, -0.39326
-16.35282, -0.27877
-2.13907, 4.97892
-4.69682, 6.60040
-12.09125, -0.31736
-9.54124, -0.94083
-11.11143, -1.83744
-14.16083, -6.42891
-12.08861, -4.36822
-13.92307, -4.60053
-12.87759, -2.31343
-14.74124, -0.84010
-7.56908, 0.51645
-5.25834, 1.28914
-6.07711, 2.86162
-8.43957, 2.04892
-6.36279, 5.22530
-8.14799, 4.19648
-11.60256, 3.63996
-10.09427, 1.38669
0.12252, 1.72986
-2.01259, 2.37343
-1.36481, 0.53652
-4.04707, 2.54524
-3.88301, 0.10000
-1.41513, -1.70331
-0.22270, -3.62430
2.52708, -2.44043
-14.70589, -2.72373
-17.00249, -2.40615
-17.68248, -4.11093
-16.08863, -5.03591
-17.62191, -7.99636
0.32195, -1.23474
3.39398, 0.02096
1.75871, 0.88172
-9.91541, -6.54179
-7.04777, -7.67046
-7.13441, -9.45206
