0.24834, 16.23572
-3.38467, 17.30667
-9.21613, 16.23888
-11.54318, 15.47286
-8.85384, 14.41111
-11.70224, 12.97932
-11.58734, 11.21722
-9.30453, 12.27658
-5.81869, 18.56984
-2.87087, 15.59865
-4.50746, 14.92309
-4.90552, 11.58562
-2.89872, 11.74847
-2.80900, 13.69516
0.07744, 12.98014
-1.23472, 14.86187
-13.40881, 7.76089
-15.20982, 7.89807
-13.53778, 4.29997
-11.97161, 6.77263
-12.57163, 2.63210
-11.26075, 4.81192
-10.10811, 7.24003
-10.66778, 9.69154
-8.73515, 10.31260
-7.13182, 11.07879
-6.43373, 12.76394
-7.09806, 14.97786
-5.40439, 16.74779
-13.68701, 11.77653
-13.10185, 9.95673
-16.64036, 9.07312
-4.54494, 7.53607
-3.20426, 8.89529
-5.49395, 9.64417
-1.27044, 10.85403
-1.67583, 8.01873
-2.76417, 6.32421
-0.90957, 6.17943
0.88884, 4.10139
-6.72797, 8.22104
-8.50606, 8.27132
-9.39898, 5.36603
-7.54950, 5.37826
-6.52919, 3.89920
-4.95108, 2.87722
-5.62462, 6.09883
-3.25881, 4.28310
-19.03893, 0.20854
-17.65362, -0.87370
-16.22793, 2.19477
-15.87190, 0.29059
-13.19893, -0.64835
-12.09784, 0.66533
-14.53676, 1.51045
-15.33447, 4.04766
2.37031, 5.22286
0.76637, 7.40413
0.04632, 9.08543
2.92000, 10.06492
1.20778, 10.43690
-16.87615, 4.92580
-17.66679, 7.20220
-17.83115, 2.78684
-6.15103, 0.09628
-4.47766, 1.21349
-7.21058, 2.22504
-14.13975, -2.68295
-16.22937, -2.19315
-17.31010, -3.56837
-16.64741, -5.18758
-17.03310, -7.12975
-9.21391, 2.71246
-10.83225, 1.99312
-8.24980, 0.74666
-10.49084, -0.81664
-9.27977, -3.19763
-7.49630, -1.37607
-6.11571, -2.56290
-3.26832, -0.92137
-9.22336, -7.34811
-5.69637, -6.52306
-6.19272, -8.86116
-4.34433, -8.98776
-4.06086, -7.24686
-4.16224, -4.90401
-2.06828, -3.08795
-4.19746, -2.54566
-14.18775, -5.38758
-12.38576, -5.48366
-10.86214, -4.26577
-12.54763, -3.62176
-11.12092, -2.50183
-5.94578, -4.61795
-7.54279, -3.67206
-8.82453, -5.00042
-7.86164, -9.57928
-10.97974, -7.75416
-10.48943, -6.06754
-7.56749, -11.98303
-9.36263, -11.94468
-7.97020, -14.32083
-10.14970, -15.62463
