14.28659, -7.71710
16.91408, -4.98909
18.65960, 0.67652
19.05464, 3.09436
16.87106, 1.19915
16.91629, 4.38683
15.30023, 5.09855
15.18582, 2.58453
19.15842, -3.41336
15.16179, -4.65616
15.31826, -2.89255
12.54169, -0.99839
11.75950, -2.85364
13.44481, -3.83211
11.47777, -6.06226
13.75277, -5.76724
13.07549, 8.31018
14.02879, 9.84435
10.06517, 10.02265
11.53527, 7.49169
8.13963, 9.93581
9.46786, 7.76651
11.08939, 5.62293
13.52233, 4.98738
13.18083, 2.98634
13.12011, 1.21039
14.29252, -0.18695
16.56305, -0.61995
17.35094, -2.93951
16.76587, 6.70273
14.88149, 7.02398
15.73161, 10.57068
8.78320, 0.55164
9.36978, -1.26517
11.09131, 0.42002
10.21426, -3.88494
7.88651, -2.21616
6.88599, -0.46835
5.90121, -2.04655
3.22755, -2.68222
10.39879, 2.17173
11.26441, 3.72570
9.09969, 5.85924
8.25655, 4.21308
6.47348, 3.99101
4.83828, 3.06311
8.00689, 2.17297
5.30390, 0.91289
8.97617, 16.79144
7.37655, 16.06239
9.44001, 13.38092
7.58659, 13.94437
5.51949, 12.00697
6.17632, 10.42370
8.05211, 12.19681
10.67099, 11.73284
3.53824, -4.51414
6.21367, -4.09862
8.03749, -4.23627
7.57939, -7.23753
8.69996, -5.89054
12.16178, 12.69485
14.54604, 12.34503
10.70547, 14.52961
2.92563, 5.41157
3.14394, 3.41140
5.30311, 5.36845
4.14921, 13.78095
5.54854, 15.40831
4.82773, 17.00194
3.08548, 17.16179
1.54085, 18.40070
6.66049, 6.92036
6.76970, 8.68800
4.47163, 6.97289
4.11976, 9.68256
1.44859, 9.70776
2.24082, 7.28470
0.55060, 6.60811
0.69188, 3.32448
-2.25898, 11.57420
-3.15573, 8.06476
-5.00046, 9.58463
-5.96625, 8.00355
-4.55295, 6.94826
-2.42800, 5.95638
-1.78402, 3.26045
-0.31985, 4.89865
1.77233, 15.07239
0.85504, 13.51838
1.23179, 11.60455
2.58131, 12.80223
2.91592, 11.01960
-1.35071, 7.40631
0.22572, 8.38611
-0.36071, 10.13639
-4.86683, 11.39658
-1.80815, 13.31963
-0.53849, 12.10592
-7.13480, 12.24559
-6.27188, 13.82019
-9.02250, 13.68228
-9.17261, 16.21754
-10.64713, 15.20251
-0.46646, 14.63934
0.50936, 16.39977
-0.64175, 19.41966
-1.84185, 17.04407
-5.17667, 18.42989
-2.63102, 15.36743
-5.12817, 16.32473
-3.99253, 14.11787
-12.20537, 7.89181
-11.28717, 11.21286
-13.87006, 10.56434
-14.82974, 9.02972
-15.55717, 11.55066
-17.31942, 7.31877
-15.14833, 7.10560
-10.41990, 4.17415
-12.01719, 12.80615
-13.99951, 12.52131
-8.90738, 11.84406
-8.65395, 9.66131
-6.81309, 9.71901
-11.39577, 5.60180
-10.35798, 7.79497
-10.50425, 9.63302
-17.18847, -1.08520
-15.02240, -0.47160
-13.32743, -1.12139
-12.27139, -5.85641
-15.21843, -5.72247
-12.10215, -4.10958
-13.62781, -2.92664
-15.75223, -2.22139
-11.95442, -0.07893
-13.55530, 2.49055
-13.98654, 4.75687
-15.03794, 3.33491
-16.03099, 5.48013
