9.06203, -13.47368
12.65647, -12.27968
16.83556, -8.07478
18.30924, -6.11767
15.49494, -6.78066
17.01676, -3.97933
15.91675, -2.59796
14.64682, -4.77068
15.37607, -11.92781
11.25977, -11.17038
12.21811, -9.68161
10.64024, -6.71387
9.08529, -7.99291
10.12262, -9.64264
7.34435, -10.70283
9.49576, -11.49914
15.43988, 1.27974
16.99706, 2.19496
13.57059, 4.19528
13.69571, 1.27102
11.82536, 5.01346
11.99298, 2.47536
12.43225, -0.17630
14.29093, -1.86995
13.05840, -3.48292
12.17910, -5.02711
12.56760, -6.80929
14.37664, -8.24810
13.99600, -10.66807
17.96010, -1.85893
16.44101, -0.69856
18.84237, 2.04650
8.03301, -3.59438
7.70784, -5.47564
10.01541, -4.78383
7.23776, -8.18772
5.95250, -5.62815
5.87910, -3.61557
4.27357, -4.55513
1.61084, -3.87512
10.21653, -2.91096
11.70530, -1.93746
10.78043, 0.95782
9.26871, -0.10775
7.58677, 0.52447
5.70764, 0.46302
8.09934, -1.79800
5.12039, -1.65721
15.75281, 10.69454
13.99763, 10.79260
14.57814, 7.45927
13.19904, 8.81969
10.46827, 8.06520
10.31385, 6.35807
12.79888, 7.05602
14.90194, 5.42786
1.03438, -5.64151
3.59634, -6.51727
5.14715, -7.48693
3.34643, -9.93128
4.96472, -9.25955
16.66906, 5.58663
18.61746, 4.16860
16.23253, 7.88807
5.10586, 3.43142
4.36938, 1.55900
7.19082, 2.28809
10.07965, 10.27284
12.07507, 11.06323
12.17766, 12.80928
10.70939, 13.76068
9.91767, 15.57561
9.11403, 3.03117
10.03239, 4.54546
7.20045, 4.09515
8.14848, 6.65784
5.79515, 7.92182
5.37024, 5.40820
3.55923, 5.59484
2.15794, 2.62185
3.38009, 11.29779
0.95477, 8.60740
0.02796, 10.81060
-1.56209, 9.85966
-0.80131, 8.26834
0.61904, 6.40237
-0.06397, 3.71607
1.99390, 4.48591
8.57549, 12.52115
7.04096, 11.57163
6.48490, 9.70200
8.23649, 10.13511
7.70411, 8.40124
2.24685, 7.18536
4.09806, 7.32008
4.39245, 9.14237
0.98855, 12.35277
4.59060, 12.63361
5.15056, 10.96882
-0.62484, 14.15873
0.87112, 15.15175
-1.62837, 16.30824
-0.58277, 18.62272
-2.36013, 18.40944
6.39198, 13.17841
8.07429, 14.28348
8.45887, 17.49236
6.29204, 15.94688
3.98360, 18.72404
4.81394, 14.82923
3.04797, 16.83760
3.02762, 14.35577
-7.13812, 12.66093
-4.78138, 15.17455
-7.36971, 15.80098
-8.93276, 14.88834
-8.40499, 17.45851
-11.93243, 14.53078
-10.10926, 13.33284
-7.28540, 8.53937
-4.68711, 16.92458
-6.57465, 17.59385
