12.71187, -10.10290
15.77704, -7.87794
18.48907, -2.60623
19.30200, -0.29515
16.81990, -1.77806
17.42345, 1.35229
15.95725, 2.33639
15.40372, -0.11861
18.26294, -6.72022
14.11030, -7.24288
14.57362, -5.53404
12.17225, -3.18232
11.07683, -4.87164
12.56443, -6.13050
10.23678, -7.98113
12.52826, -8.08964
14.33019, 5.88839
15.53776, 7.23161
11.66683, 8.10224
12.67030, 5.35269
9.75590, 8.35441
10.68312, 5.98580
11.90361, 3.59109
14.18740, 2.53873
13.50027, 0.62858
13.12906, -1.10920
14.03825, -2.69048
16.19765, -3.51495
16.56656, -5.93674
17.68148, 3.65868
15.88264, 4.30541
17.34157, 7.64806
8.74382, -0.99719
9.00271, -2.88871
10.99308, -1.53154
9.37468, -5.61598
7.37565, -3.56485
6.69715, -1.66867
5.45086, -3.04971
2.70716, -3.20666
10.61849, 0.31448
11.74321, 1.69256
9.98619, 4.17266
8.86743, 2.69987
7.07305, 2.79393
5.30047, 2.16717
8.26387, 0.73516
5.38180, -0.03139
11.78173, 14.95711
10.07905, 14.51987
11.64029, 11.51809
9.91440, 12.39784
7.53958, 10.85297
7.90858, 9.17905
10.06624, 10.59573
12.56317, 9.67968
2.69178, -5.06467
5.39862, -5.12478
7.17003, -5.58013
6.19271, -8.45454
7.53213, -7.32493
14.19956, 10.36534
16.48553, 9.60283
13.08758, 12.42706
3.82930, 4.81465
3.69346, 2.80720
6.16238, 4.35527
6.50163, 12.83976
8.16466, 14.19651
7.73449, 15.89184
6.04727, 16.35475
4.74384, 17.84533
7.77087, 5.64509
8.18838, 7.36618
5.62515, 6.08066
5.75392, 8.81005
3.12856, 9.30329
3.48359, 6.77885
1.70091, 6.40915
1.26416, 3.15162
-0.19424, 11.79099
-1.69254, 8.49319
-3.24215, 10.31302
-4.47024, 8.92581
-3.26390, 7.63902
-1.34583, 6.28986
-1.18460, 3.52278
0.54416, 4.87883
4.38806, 14.52801
3.21246, 13.15894
3.24776, 11.20870
4.78640, 12.15116
4.80321, 10.33747
-0.03096, 7.52840
1.69286, 8.21656
1.42247, 10.04256
-2.79283, 12.07345
0.55569, 13.43030
1.59283, 12.01275
-4.87676, 13.30703
-3.75109, 14.70590
-6.48326, 15.05249
-6.18644, 17.57479
-7.81612, 16.83407
2.10802, 14.49428
3.37744, 16.05630
2.77376, 19.23126
1.17566, 17.10294
-1.86445, 19.05210
0.10469, 15.59068
-2.18589, 16.97106
-1.45485, 14.59924
-10.63227, 9.90993
-9.14590, 13.01849
-11.80248, 12.83297
-13.01641, 11.49043
-13.29049, 14.09988
-15.76755, 10.24260
-13.66750, 9.65200
-9.52642, 5.93677
-9.58519, 14.71511
-11.58675, 14.78232
-6.69229, 13.22257
-6.82557, 11.02921
-5.00312, 10.76318
-10.23680, 7.51343
-8.83049, 9.49061
-8.65215, 11.32583
-17.11242, 1.94590
-14.87230, 2.17014
-13.31755, 1.23318
-13.10824, -3.61366
-15.98613, -2.96499
-12.63529, -1.92358
-13.92985, -0.49142
-15.89768, 0.57546
-11.78300, 2.01870
-12.90848, 4.82910
-12.93560, 7.13592
-14.22007, 5.92039
-14.82152, 8.20651
-16.38866, 5.47481
-15.84413, 3.73985
-19.17393, 3.54162
-3.60878, 5.85635
-5.58589, 6.27511
-6.33723, 9.08144
-7.93594, 7.66494
-11.32771, 5.62401
-10.09368, 2.90559
-8.96173, 4.24081
-5.32036, 2.79368
-15.83095, -1.16595
-18.01197, 0.40320
-18.81188, -3.26463
-17.29522, -4.27937
-17.25481, -6.12069
-15.43826, -5.39933
-3.59423, 4.05546
-6.53176, 4.79182
-11.38009, -4.09787
-8.76329, -3.88913
-9.97253, -5.23342
-11.42602, -10.55016
-10.10565, -7.94303
-11.77439, -8.73960
-11.49991, -6.23990
-13.73193, -5.42625
-7.34844, -1.88631
-5.39718, -0.42714
-6.66829, 0.80873
-8.65609, -0.70467
-7.68170, 2.96316
-9.05357, 1.42584
-12.15869, -0.18725
-10.01917, -1.85297
-0.42684, 1.68085
-2.65605, 1.62146
-1.46424, 0.08084
-4.64158, 1.14577
-3.71803, -1.12430
-0.80873, -2.06151
0.92657, -3.51093
3.16555, -1.52352
-13.10692, -7.20352
-15.38709, -7.62312
-15.49740, -9.45519
-13.69372, -9.83293
-14.21990, -13.12509
0.69337, -1.07120
3.21575, 1.08558
1.39291, 1.38935
-7.35987, -9.32430
-4.28287, -9.49548
-3.80571, -11.21417
-7.21333, -14.08784
-5.67050, -13.12965
-6.01296, -10.60073
-7.83236, -11.66101
-9.68461, -10.14750
-1.11546, -3.79247
